MQ8,MQ5,Caption,image_path_uuid,Gas
416,470,"The thermal image shows a mostly uniform temperature field ranging from 42°F to 72°F, predominantly yellow-green, indicating a relatively consistent temperature across the scanned area.  Minor variations are present but no significant hot or cold spots are evident.",13647a4a9a0f472098d908052791cef1.png,Mixture
237,363,"The thermal image shows a mostly uniform temperature field, predominantly in the green range (64-73°F), with minor variations indicated by yellow and blue spots.  The lack of distinct features suggests a relatively homogenous surface.",844403b9b1554306b76b1fd098bdd507.png,Mixture
580,404,"The thermal image shows a mostly uniform temperature range of 27-28°C.  There's a small area of slightly higher temperature near the bottom-right, indicating a potential heat source.  Overall, the image is noisy and lacks sharp detail.",019fb98548754d17b53fd6ade6048f9e.png,NoGas
276,409,"The thermal image shows a temperature gradient, ranging from cool blues and greens to warmer yellows and reds.  The right side is significantly warmer (79°F) than the left.  The temperature difference suggests a heat source or uneven heat distribution.",d41b56bcab664292910a9f1b7c81c3df.png,Mixture
644,522,"The thermal image shows a mostly uniform temperature distribution, ranging from approximately 44°F to 73°F.  Predominantly yellow-green, with some warmer (orange) spots scattered throughout.  No clear distinct hot or cold areas are apparent.",f17b777c0d954bb9b6815c87648d776d.png,Mixture
679,429,"Thermal image shows a region of higher temperature (red/yellow) possibly indicating a gas leak, with a cooler area (dark blue) nearby.  Temperature range is approximately 23-28°C.",f8a514e910f0410da72bf1d583c5bce0.png,NoGas
678,441,"The thermal image shows a mostly uniform temperature field, ranging from 27°C to 28°C.  There are warmer areas (yellow/orange) indicating potential heat sources or leaks,  and cooler areas (blue/green) suggesting lower temperatures.  The location is unavailable.",aa9619a89ee843d29d97dc4b69181bae.png,NoGas
632,375,"Thermal image shows a hot source (white/red) radiating heat, possibly a gas leak or fire, with temperatures ranging from 99°F to 626°F.  The location is 18°32'18""N 73°43'32""E.",831c83d6bded4f6a9368c16dd5c64dc3.png,Smoke
704,486,"Thermal image shows a large, cool, dark blue area (likely a gas leak) surrounded by warmer, red and yellow areas.  Temperature scale ranges from 26°C to 37°C.",f83fdfbe93ba40c0be63953e9164f14b.png,Perfume
735,453,"The thermal image shows a relatively uniform temperature range between 89°F and 90°F.  The location is 18°32'18""N 73°43'32""E. No significant temperature anomalies are visible.",8a0ef4b6498044b4bfe633eb1e9efb7b.png,NoGas
572,357,"Thermal image shows a mostly uniform temperature field, ranging from 89°F to 91°F.  A brighter, warmer area diagonally crosses the image, suggesting a localized heat source.  Coordinates 18°32'18""N 73°43'32""E are indicated.",f4aa3f0944834329aeebf32624a1b191.png,Smoke
546,391,"Thermal image shows a linear area of higher temperature (orange/yellow) against a cooler background (green/yellow).  Temperature range is 87-88°F. Location: 18°32'18""N 73°43'32""E.",41fbf859a9e049ff8477cae85a058bab.png,Perfume
600,405,"Thermal image shows a uniformly green area, indicating consistent temperature between 88°F and 88°F.  Coordinates are 18°32'18""N, 73°43'32""E.  No significant temperature variations are visible.",6428468f150a462caa711ee287f5d2fb.png,NoGas
541,316,"Thermal image shows a mostly uniform temperature across the scene, ranging from 100°F to 106°F.  A small warmer area is visible on the left. Geolocation: 18°32'18""N 73°43'32""E.",90bee45442cb4bfd9915fa8b80be43af.png,Smoke
566,360,"The thermal image shows a mostly uniform area with temperatures between 89°F and 90°F.  Coordinates 18°32'18""N 73°43'32""E are provided.  No significant temperature variations are visible.",473dc6132a6b4b8d83809967ed68d972.png,Smoke
610,459,"Thermal image shows a mostly green scene with a small, horizontally oriented orange/red area indicating a higher temperature anomaly.  The rest of the image is predominantly cooler, green and blue tones.  Temperature range is 27-29°C.",51529201617e49f396dd8df5e52914be.png,NoGas
241,354,"The thermal image shows a mostly uniform temperature field, predominantly in the green range (approximately 70-73°F), with slight variations indicating minor temperature differences across the area.  No significant hot or cold spots are apparent.",c698e37bb9df484698a3172461d22505.png,Mixture
254,371,"Thermal image shows a temperature gradient.  Colder areas (blue) transition to warmer areas (yellow/red), indicating a heat source or flow from right to left.  Temperatures range from 69°F to 72°F.",40ddfc8038414ff4a1d3ecb8a5a27ea6.png,Mixture
555,395,"The thermal image shows a mostly uniform temperature range of 27-28°C.  There's subtle variation in color suggesting slight temperature differences across the scene, but no distinct hot or cold spots are apparent.",c3a7edafd54c415a88852826b15304d8.png,NoGas
633,368,"Thermal image shows a mostly uniform temperature range between 89-90°F (31.6-32.2°C),  located at 18°32'18""N, 73°43'32""E.  Slight temperature variations are visible.",67b32941b0ef4d27b672852a2f84af51.png,Smoke
587,403,"Thermal image shows a mostly cool surface (28-32°C) with a few warmer areas, possibly indicating heat loss or malfunctioning components.  Location unknown.",621019aaef4e4c088f621b5426b6269a.png,NoGas
463,374,"Thermal image shows a diagonal temperature gradient, ranging from ~84°F (red) to ~90°F (blue).  Location data: 18°32'18""N 73°43'32""E is included.",b77f3451701341b4b74bbb7fe4cd6e5e.png,Perfume
246,369,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green range (around 72°F).  Minor temperature variations are present but no significant hot or cold spots are visible.",7966da663e4242aab556c452874a7bd4.png,Mixture
397,469,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (60-73°F).  Minor temperature variations are present but lack distinct patterns or anomalies.",976d93bfa38b423384f2a87132fb415a.png,Mixture
749,521,"Thermal image shows a temperature gradient, ranging from ~87°F to ~88°F.  The image is mostly yellow and green, indicating a relatively narrow temperature range.  Coordinates 18°32'18""N, 73°43'32""E are present.",f781292896c64c0f9329586af9f1114c.png,Perfume
533,378,"Thermal image shows a plume of relatively cool gas emanating from a nozzle, impacting a warmer surface.  Temperature range is approximately 31-39°C.  Location is unavailable.",9c73c04cbcaf4364985f6a54a4ac4bdd.png,Perfume
308,399,"The thermal image shows a mostly uniform temperature across the scene, predominantly in the green-yellow range (approximately 72°F).  Minor variations in temperature are present, but no significant hot or cold spots are readily apparent.",dc9e23d286d54b8da9fb59bf994d27fe.png,Mixture
290,397,The thermal image shows a mostly uniform temperature range between 71°F and 74°F.  No significant temperature variations or anomalies are detected. The location is unavailable.,4f5904c124064b08b52ff7f2a42b609a.png,Mixture
725,462,Thermal image shows a hot spot (red/orange) suggesting gas leakage near a cooler (blue) structure.  Temperature ranges from 30-43°C. Location is unavailable.,988de7dc7ab7496fa35e96f6efa6e32b.png,Perfume
571,400,"Thermal image shows a temperature gradient.  One area is significantly warmer (yellow/orange, 31-38°C) than a cooler adjacent area (dark blue).  The cooler area appears to be a structure or object. Location is unavailable.",4ebcf1c7af7a4978b5c48bf3d39a8c4c.png,Perfume
731,488,"The thermal image shows a uniform, high temperature area (around 90°F) with minimal variation.  The location is 18°32'18""N 73°43'32""E.  No significant thermal anomalies are present.",784a3c5ddc3e4160b3e1ae8fc24686d4.png,NoGas
583,401,"Thermal image shows a surface with varying temperatures.  A warmer area (orange/yellow) is present, possibly indicating a heat leak or anomaly. Cooler areas (green) dominate.  Several small, cool spots are visible. Temperature range is 21-33°C.",b03ba15e0caa4b3382892fc70969a79b.png,NoGas
720,489,"Thermal image shows a mostly cool area (green/blue) with a small, localized area of significantly higher temperature (orange/red).  Temperature range is 28-30°C. Location is unavailable.",e0c0d3461b314977b4ce1c5de37f4347.png,NoGas
260,362,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (around 70-73°F), with minor variations indicated by slightly warmer (yellow-orange) and cooler (green-blue) spots.  No significant anomalies are apparent.",5121e69f40384eb1b5844f250f8a1dd7.png,Mixture
641,373,"Thermal image shows a mostly uniform area with temperatures between 89°F and 90°F.  Coordinates are 18°32'18""N, 73°43'32""E.  Slight temperature variations are present.",036de54c478b4650a8bd20813d11a7f3.png,Smoke
555,393,"Thermal image shows a mostly uniform temperature field around 27-28°C. A small, horizontally oriented area displays slightly higher temperatures (orange), suggesting a localized heat source.  Location is unavailable.",ee8fabbdab7a4fd78a1d0d9d3ccabaa0.png,NoGas
310,436,"The thermal image shows a temperature gradient, ranging from approximately 68°F (left) to 72°F (right).  Warmer areas are represented in orange and yellow, cooler areas in blue.  The transition appears somewhat diffuse.",041f2dd2c3464d369409544ba19899b2.png,Mixture
334,393,"The thermal image shows a mostly uniform temperature range between 73°F and 74°F.  The colors indicate minor temperature variations across the surface, but no significant hot or cold spots are visible.",d0ac34cd840a4611ac34756aa799b9e5.png,Mixture
582,310,"The thermal image shows a mostly uniform temperature ranging from 98°F to 102°F.  A slightly warmer area is visible on the left edge.  The location is 18°32'18""N, 73°43'32""E.",8a0f24798a4b4172a1c7cbb5fe3d99b2.png,Smoke
720,502,"Thermal image shows a temperature range of 17-39°C.  A large, cooler area is present, with a smaller, warmer area (red/orange) at the bottom, possibly indicating a heat source or different material. The overall image is blurry and lacks detail.",3a304a6396c2433c91f61a99394e2d73.png,Perfume
544,326,"Thermal image shows a mostly uniform temperature area, predominantly green, indicating consistent heat.  Temperature range is approximately 89°F.  Coordinates are 18°32'18""N 73°43'32""E.",1776bc0eea054750aee90f83b5d2f80f.png,Smoke
604,418,"The thermal image shows a mostly uniform temperature of approximately 28-29°C.  There are subtle variations in temperature, appearing as slightly lighter blue areas, indicating minimal temperature differences across the scene.  No significant heat sources are detected.",9be3d3bab18c41928f9d95a280553002.png,NoGas
637,364,"Thermal image shows a heat signature, likely gas, ranging from 97°F to 136°F.  The plume originates from the left and dissipates to the right. Location is 18°32'18""N 73°43'32""E.",39ed4dfab3804dd6a7e962f142f51a39.png,Smoke
